matricule,nom,prenom,genre,classe,niveau,flux
"EL2266","CISSÉ","Arnaud","M","3e-7","3e","Matin"
"EL2267","KASSI","Yannick","M","3e-7","3e","Matin"
"EL2268","ASSI","Aïcha","F","3e-7","3e","Matin"
"EL2269","TOURÉ","Moussa","M","3e-7","3e","Matin"
"EL2270","KOFFI","Daniel","M","3e-7","3e","Matin"
"EL2271","YAO","Christelle","F","3e-7","3e","Matin"
"EL2272","ASSI","Aïcha","F","3e-7","3e","Matin"
"EL2273","DJÉ","Daniel","M","3e-7","3e","Matin"
"EL2274","ZADI","Hervé","M","3e-7","3e","Matin"
"EL2275","FOFANA","Moussa","M","3e-7","3e","Matin"
"EL2276","AKA","Daniel","M","3e-7","3e","Matin"
"EL2277","TRAORÉ","Christelle","F","3e-7","3e","Matin"
"EL2278","AKA","Paul","M","3e-7","3e","Matin"
"EL2279","BROU","Nadège","F","3e-7","3e","Matin"
"EL2280","ADJÉ","Prisca","F","3e-7","3e","Matin"
"EL2281","GNAGNE","Awa","F","3e-7","3e","Matin"
"EL2282","ASSI","Arnaud","M","3e-7","3e","Matin"
"EL2283","KOUASSI","Marc","M","3e-7","3e","Matin"
"EL2284","TANOH","Thierry","M","3e-7","3e","Matin"
"EL2285","DIALLO","Hervé","M","3e-7","3e","Matin"
"EL2286","KOFFI","Hélène","F","3e-7","3e","Matin"
"EL2287","SANGARÉ","Marie","F","3e-8","3e","Matin"
"EL2288","KOUAMÉ","Sylvie","F","3e-8","3e","Matin"
"EL2289","GNAGNE","Aya","F","3e-8","3e","Matin"
"EL2290","DJÉ","Arnaud","M","3e-8","3e","Matin"
"EL2291","TRAORÉ","Prisca","F","3e-8","3e","Matin"
"EL2292","KONÉ","Léa","F","3e-8","3e","Matin"
"EL2293","DJÉ","Hervé","M","3e-8","3e","Matin"
"EL2294","BROU","Olivier","M","3e-8","3e","Matin"
"EL2295","AKA","Cédric","M","3e-8","3e","Matin"
"EL2296","OUATTARA","Prisca","F","3e-8","3e","Matin"
"EL2297","KOUASSI","Jean","M","3e-8","3e","Matin"
"EL2298","TANOH","Grace","F","3e-8","3e","Matin"
"EL2299","ASSI","Yao","M","3e-8","3e","Matin"
"EL2300","TANOH","Guy","M","3e-8","3e","Matin"
"EL2301","KASSI","Franck","M","3e-8","3e","Matin"
"EL2302","GUÉI","Marie","F","3e-8","3e","Matin"
"EL2303","CISSÉ","Koffi","M","3e-8","3e","Matin"
"EL2304","KOFFI","Aïcha","F","3e-8","3e","Matin"
"EL2305","ASSI","Hervé","M","3e-8","3e","Matin"
"EL2306","TOURÉ","Léa","F","3e-8","3e","Matin"
"EL2307","KOUASSI","Cédric","M","3e-8","3e","Matin"
"EL2308","COULIBALY","Estelle","F","3e-8","3e","Matin"
"EL2309","OUATTARA","Guy","M","3e-8","3e","Matin"
"EL2310","DIABATÉ","Moussa","M","3e-8","3e","Matin"
"EL2311","ASSI","Rachelle","F","3e-8","3e","Matin"
"EL2312","DJÉ","Rachelle","F","3e-8","3e","Matin"
"EL2313","ZADI","Moussa","M","3e-8","3e","Matin"
"EL2314","FOFANA","Grace","F","3e-8","3e","Matin"
"EL2315","TOURÉ","Léa","F","3e-8","3e","Matin"
"EL2316","TOURÉ","Hervé","M","3e-8","3e","Matin"
"EL2317","OUATTARA","Daniel","M","3e-8","3e","Matin"
"EL2318","GNAGNE","Paul","M","3e-8","3e","Matin"
"EL2319","FOFANA","Koffi","M","3e-8","3e","Matin"
"EL2320","KASSI","Hervé","M","3e-8","3e","Matin"
"EL2321","ADJÉ","Ibrahim","M","3e-8","3e","Matin"
"EL2322","SANGARÉ","Guy","M","3e-8","3e","Matin"
"EL2323","BAMBA","Prisca","F","3e-8","3e","Matin"
"EL2324","BAMBA","Christelle","F","3e-8","3e","Matin"
"EL2325","BROU","Thierry","M","3e-8","3e","Matin"
"EL2326","KOFFI","Roland","M","3e-8","3e","Matin"
"EL2327","ZADI","Aboubacar","M","3e-8","3e","Matin"
"EL2328","BAKAYOKO","Olivier","M","3e-8","3e","Matin"
"EL2329","BAKAYOKO","Guy","M","3e-8","3e","Matin"
"EL2330","KOFFI","Yannick","M","3e-8","3e","Matin"
"EL2331","GUÉI","Christelle","F","3e-8","3e","Matin"
"EL2332","TOURÉ","Koffi","M","3e-8","3e","Matin"
"EL2333","KOUAMÉ","Guy","M","3e-8","3e","Matin"
"EL2334","KOUASSI","Arnaud","M","3e-8","3e","Matin"
"EL2335","AKA","Ibrahim","M","3e-8","3e","Matin"
"EL2336","DIALLO","Rachelle","F","3e-8","3e","Matin"
"EL2337","KONÉ","Prisca","F","3e-8","3e","Matin"
"EL2338","KOFFI","Daniel","M","3e-8","3e","Matin"
"EL2339","YAO","Léa","F","3e-8","3e","Matin"
"EL2340","TRAORÉ","Sylvie","F","3e-8","3e","Matin"
"EL2341","TRAORÉ","Yannick","M","3e-8","3e","Matin"
"EL2342","BAMBA","Olivier","M","3e-8","3e","Matin"
"EL2343","SANGARÉ","Hervé","M","3e-8","3e","Matin"
"EL2344","ADJÉ","Mariam","F","3e-9","3e","Matin"
"EL2345","KASSI","Marie","F","3e-9","3e","Matin"
"EL2346","DIALLO","Yao","M","3e-9","3e","Matin"
"EL2347","DJÉ","Cédric","M","3e-9","3e","Matin"
"EL2348","DIABATÉ","Marie","F","3e-9","3e","Matin"
"EL2349","ASSI","Daniel","M","3e-9","3e","Matin"
"EL2350","N'GUESSAN","Koffi","M","3e-9","3e","Matin"
"EL2351","TOURÉ","Jean","M","3e-9","3e","Matin"
"EL2352","KOUASSI","Cédric","M","3e-9","3e","Matin"
"EL2353","KASSI","Adama","M","3e-9","3e","Matin"
"EL2354","GUÉI","Sandrine","F","3e-9","3e","Matin"
"EL2355","ABLÉ","Rachelle","F","3e-9","3e","Matin"
"EL2356","BROU","Sylvie","F","3e-9","3e","Matin"
"EL2357","DOUMBIA","Koffi","M","3e-9","3e","Matin"
"EL2358","CISSÉ","Carine","F","3e-9","3e","Matin"
"EL2359","DJÉ","Serge","M","3e-9","3e","Matin"
"EL2360","KOUASSI","Thierry","M","3e-9","3e","Matin"
"EL2361","DOUMBIA","Yao","M","3e-9","3e","Matin"
"EL2362","YAO","Guy","M","3e-9","3e","Matin"
"EL2363","FOFANA","Marc","M","3e-9","3e","Matin"
"EL2364","KASSI","Moussa","M","3e-9","3e","Matin"
"EL2365","DIALLO","Aboubacar","M","3e-9","3e","Matin"
"EL2366","ZADI","Paul","M","3e-9","3e","Matin"
"EL2367","TOURÉ","Mariam","F","3e-9","3e","Matin"
"EL2368","TANOH","Mireille","F","3e-9","3e","Matin"
"EL2369","SANGARÉ","Franck","M","3e-9","3e","Matin"
"EL2370","KASSI","Nadège","F","3e-9","3e","Matin"
"EL2371","KOFFI","Prisca","F","3e-9","3e","Matin"
"EL2372","BROU","Ibrahim","M","3e-9","3e","Matin"
"EL2373","COULIBALY","Franck","M","3e-9","3e","Matin"
"EL2374","DJÉ","Serge","M","3e-9","3e","Matin"
"EL2375","ZADI","Awa","F","3e-9","3e","Matin"
"EL2376","COULIBALY","Yannick","M","3e-9","3e","Matin"
"EL2377","FOFANA","Aboubacar","M","3e-9","3e","Matin"
"EL2378","KOFFI","Fatou","F","3e-9","3e","Matin"
"EL2379","TANOH","Marc","M","3e-9","3e","Matin"
"EL2380","DJÉ","Yao","M","3e-9","3e","Matin"
"EL2381","N'GUESSAN","Mariam","F","3e-9","3e","Matin"
"EL2382","KASSI","Prisca","F","3e-9","3e","Matin"
"EL2383","KOUAMÉ","Christelle","F","3e-9","3e","Matin"
"EL2384","KOFFI","Prisca","F","3e-9","3e","Matin"
"EL2385","DIABATÉ","Sandrine","F","3e-9","3e","Matin"
"EL2386","ASSI","Koffi","M","3e-9","3e","Matin"
"EL2387","N'GUESSAN","Nadège","F","3e-9","3e","Matin"
"EL2388","DJÉ","Joëlle","F","3e-9","3e","Matin"
"EL2389","COULIBALY","Aboubacar","M","3e-9","3e","Matin"
"EL2390","ZADI","Koffi","M","3e-9","3e","Matin"
"EL2391","KOUASSI","Mariam","F","3e-9","3e","Matin"
"EL2392","YAO","Mariam","F","3e-9","3e","Matin"
"EL2393","AKA","Yao","M","3e-9","3e","Matin"
"EL2394","AKA","Grace","F","3e-9","3e","Matin"
"EL2395","KOUASSI","Rachelle","F","3e-9","3e","Matin"
"EL2396","DOUMBIA","Marie","F","3e-9","3e","Matin"
"EL2397","DIALLO","Adama","M","3e-9","3e","Matin"
"EL2398","ASSI","Adama","M","3e-9","3e","Matin"
"EL2399","BROU","Moussa","M","3e-9","3e","Matin"
"EL2400","ZADI","Joëlle","F","3e-9","3e","Matin"
"EL2401","GNAGNE","Olivier","M","2nde-1","2nde","Apres-midi"
"EL2402","DOUMBIA","Joëlle","F","2nde-1","2nde","Apres-midi"
"EL2403","TANOH","Joëlle","F","2nde-1","2nde","Apres-midi"
"EL2404","BAKAYOKO","Moussa","M","2nde-1","2nde","Apres-midi"
"EL2405","DJÉ","Jean","M","2nde-1","2nde","Apres-midi"
"EL2406","TANOH","Christelle","F","2nde-1","2nde","Apres-midi"
"EL2407","KOUASSI","Christelle","F","2nde-1","2nde","Apres-midi"
"EL2408","ABLÉ","Sandrine","F","2nde-1","2nde","Apres-midi"
"EL2409","TANOH","Awa","F","2nde-1","2nde","Apres-midi"
"EL2410","GUÉI","Grace","F","2nde-1","2nde","Apres-midi"
"EL2411","DJÉ","Aïcha","F","2nde-1","2nde","Apres-midi"
"EL2412","KOUAMÉ","Prisca","F","2nde-1","2nde","Apres-midi"
"EL2413","KONÉ","Sandrine","F","2nde-1","2nde","Apres-midi"
"EL2414","GUÉI","Olivier","M","2nde-1","2nde","Apres-midi"
"EL2415","TOURÉ","Sylvie","F","2nde-1","2nde","Apres-midi"
"EL2416","TOURÉ","Hervé","M","2nde-1","2nde","Apres-midi"
"EL2417","BROU","Paul","M","2nde-1","2nde","Apres-midi"
"EL2418","YAO","Franck","M","2nde-1","2nde","Apres-midi"
"EL2419","BAKAYOKO","Yao","M","2nde-1","2nde","Apres-midi"
"EL2420","KOUASSI","Yao","M","2nde-1","2nde","Apres-midi"
"EL2421","BAKAYOKO","Daniel","M","2nde-1","2nde","Apres-midi"
"EL2422","CISSÉ","Koffi","M","2nde-1","2nde","Apres-midi"
"EL2423","KASSI","Estelle","F","2nde-1","2nde","Apres-midi"
"EL2424","BROU","Ibrahim","M","2nde-1","2nde","Apres-midi"
"EL2425","KOFFI","Arnaud","M","2nde-1","2nde","Apres-midi"
"EL2426","DJÉ","Guy","M","2nde-1","2nde","Apres-midi"
"EL2427","BAKAYOKO","Aya","F","2nde-1","2nde","Apres-midi"
"EL2428","DJÉ","Affoué","F","2nde-1","2nde","Apres-midi"
"EL2429","FOFANA","Guy","M","2nde-1","2nde","Apres-midi"
"EL2430","FOFANA","Paul","M","2nde-1","2nde","Apres-midi"
"EL2431","DOUMBIA","Grace","F","2nde-1","2nde","Apres-midi"
"EL2432","BROU","Carine","F","2nde-1","2nde","Apres-midi"
"EL2433","DOUMBIA","Marc","M","2nde-1","2nde","Apres-midi"
"EL2434","KONÉ","Aya","F","2nde-1","2nde","Apres-midi"
"EL2435","DOUMBIA","Sandrine","F","2nde-1","2nde","Apres-midi"
"EL2436","GNAGNE","Mireille","F","2nde-1","2nde","Apres-midi"
"EL2437","BAKAYOKO","Roland","M","2nde-1","2nde","Apres-midi"
"EL2438","TOURÉ","Aya","F","2nde-1","2nde","Apres-midi"
"EL2439","DOUMBIA","Sandrine","F","2nde-1","2nde","Apres-midi"
"EL2440","SANGARÉ","Aïcha","F","2nde-1","2nde","Apres-midi"
"EL2441","OUATTARA","Cédric","M","2nde-1","2nde","Apres-midi"
"EL2442","ABLÉ","Moussa","M","2nde-1","2nde","Apres-midi"
"EL2443","COULIBALY","Marc","M","2nde-1","2nde","Apres-midi"
"EL2444","ASSI","Sandrine","F","2nde-1","2nde","Apres-midi"
"EL2445","BAKAYOKO","Olivier","M","2nde-1","2nde","Apres-midi"
"EL2446","DJÉ","Paul","M","2nde-1","2nde","Apres-midi"
"EL2447","BAMBA","Grace","F","2nde-1","2nde","Apres-midi"
"EL2448","BAKAYOKO","Aboubacar","M","2nde-1","2nde","Apres-midi"
"EL2449","BROU","Marc","M","2nde-1","2nde","Apres-midi"
"EL2450","N'GUESSAN","Nadège","F","2nde-1","2nde","Apres-midi"
"EL2451","KOUASSI","Daniel","M","2nde-1","2nde","Apres-midi"
"EL2452","AKA","Mireille","F","2nde-1","2nde","Apres-midi"
"EL2453","ABLÉ","Carine","F","2nde-1","2nde","Apres-midi"
"EL2454","N'GUESSAN","Yannick","M","2nde-1","2nde","Apres-midi"
"EL2455","DOUMBIA","Awa","F","2nde-1","2nde","Apres-midi"
"EL2456","AKA","Aïcha","F","2nde-1","2nde","Apres-midi"
"EL2457","TRAORÉ","Estelle","F","2nde-1","2nde","Apres-midi"
"EL2458","N'GUESSAN","Olivier","M","2nde-1","2nde","Apres-midi"
"EL2459","YAO","Daniel","M","2nde-2","2nde","Apres-midi"
"EL2460","TOURÉ","Nadège","F","2nde-2","2nde","Apres-midi"
"EL2461","FOFANA","Arnaud","M","2nde-2","2nde","Apres-midi"
"EL2462","AKA","Franck","M","2nde-2","2nde","Apres-midi"
"EL2463","YAO","Franck","M","2nde-2","2nde","Apres-midi"
"EL2464","OUATTARA","Moussa","M","2nde-2","2nde","Apres-midi"
"EL2465","BAKAYOKO","Rachelle","F","2nde-2","2nde","Apres-midi"
"EL2466","TANOH","Marc","M","2nde-2","2nde","Apres-midi"
"EL2467","TOURÉ","Moussa","M","2nde-2","2nde","Apres-midi"
"EL2468","KOUASSI","Grace","F","2nde-2","2nde","Apres-midi"
"EL2469","TRAORÉ","Hervé","M","2nde-2","2nde","Apres-midi"
"EL2470","TANOH","Affoué","F","2nde-2","2nde","Apres-midi"
"EL2471","KOUASSI","Joëlle","F","2nde-2","2nde","Apres-midi"
"EL2472","BROU","Paul","M","2nde-2","2nde","Apres-midi"
"EL2473","ASSI","Marc","M","2nde-2","2nde","Apres-midi"
"EL2474","N'GUESSAN","Marie","F","2nde-2","2nde","Apres-midi"
"EL2475","OUATTARA","Thierry","M","2nde-2","2nde","Apres-midi"
"EL2476","DIALLO","Estelle","F","2nde-2","2nde","Apres-midi"
"EL2477","DIABATÉ","Prisca","F","2nde-2","2nde","Apres-midi"
"EL2478","ZADI","Mireille","F","2nde-2","2nde","Apres-midi"
"EL2479","N'GUESSAN","Roland","M","2nde-2","2nde","Apres-midi"
"EL2480","OUATTARA","Marie","F","2nde-2","2nde","Apres-midi"
"EL2481","AKA","Christelle","F","2nde-2","2nde","Apres-midi"
"EL2482","DIALLO","Estelle","F","2nde-2","2nde","Apres-midi"
"EL2483","TOURÉ","Grace","F","2nde-2","2nde","Apres-midi"
"EL2484","GNAGNE","Cédric","M","2nde-2","2nde","Apres-midi"
"EL2485","SANGARÉ","Aboubacar","M","2nde-2","2nde","Apres-midi"
"EL2486","GUÉI","Daniel","M","2nde-2","2nde","Apres-midi"
"EL2487","TRAORÉ","Léa","F","2nde-2","2nde","Apres-midi"
"EL2488","BROU","Arnaud","M","2nde-2","2nde","Apres-midi"
"EL2489","BROU","Yao","M","2nde-2","2nde","Apres-midi"
"EL2490","BROU","Mariam","F","2nde-2","2nde","Apres-midi"
"EL2491","OUATTARA","Adama","M","2nde-2","2nde","Apres-midi"
"EL2492","DIABATÉ","Yao","M","2nde-2","2nde","Apres-midi"
"EL2493","TANOH","Adama","M","2nde-2","2nde","Apres-midi"
"EL2494","DIALLO","Prisca","F","2nde-2","2nde","Apres-midi"
"EL2495","ABLÉ","Marc","M","2nde-2","2nde","Apres-midi"
"EL2496","AKA","Aya","F","2nde-2","2nde","Apres-midi"
"EL2497","AKA","Daniel","M","2nde-2","2nde","Apres-midi"
"EL2498","BAKAYOKO","Franck","M","2nde-2","2nde","Apres-midi"
"EL2499","KASSI","Sylvie","F","2nde-2","2nde","Apres-midi"
"EL2500","FOFANA","Fatou","F","2nde-2","2nde","Apres-midi"
"EL2501","GUÉI","Sylvie","F","2nde-2","2nde","Apres-midi"
"EL2502","YAO","Fatou","F","2nde-2","2nde","Apres-midi"
"EL2503","KOFFI","Guy","M","2nde-2","2nde","Apres-midi"
"EL2504","GUÉI","Franck","M","2nde-2","2nde","Apres-midi"
"EL2505","ABLÉ","Aïcha","F","2nde-2","2nde","Apres-midi"
"EL2506","DJÉ","Estelle","F","2nde-2","2nde","Apres-midi"
"EL2507","BAKAYOKO","Thierry","M","2nde-2","2nde","Apres-midi"
"EL2508","KONÉ","Daniel","M","2nde-2","2nde","Apres-midi"
"EL2509","KONÉ","Daniel","M","2nde-2","2nde","Apres-midi"
"EL2510","CISSÉ","Daniel","M","2nde-2","2nde","Apres-midi"
"EL2511","TOURÉ","Franck","M","2nde-2","2nde","Apres-midi"
"EL2512","SANGARÉ","Nadège","F","2nde-2","2nde","Apres-midi"
"EL2513","DIALLO","Aya","F","2nde-2","2nde","Apres-midi"
"EL2514","SANGARÉ","Daniel","M","2nde-2","2nde","Apres-midi"
"EL2515","CISSÉ","Hélène","F","2nde-2","2nde","Apres-midi"
"EL2516","ADJÉ","Fatou","F","2nde-2","2nde","Apres-midi"
"EL2517","GNAGNE","Cédric","M","2nde-3","2nde","Apres-midi"
"EL2518","AKA","Grace","F","2nde-3","2nde","Apres-midi"
"EL2519","KONÉ","Christelle","F","2nde-3","2nde","Apres-midi"
"EL2520","FOFANA","Jean","M","2nde-3","2nde","Apres-midi"
"EL2521","YAO","Guy","M","2nde-3","2nde","Apres-midi"
"EL2522","GUÉI","Mireille","F","2nde-3","2nde","Apres-midi"
"EL2523","KOUAMÉ","Guy","M","2nde-3","2nde","Apres-midi"
"EL2524","BAMBA","Koffi","M","2nde-3","2nde","Apres-midi"
"EL2525","OUATTARA","Paul","M","2nde-3","2nde","Apres-midi"
"EL2526","KONÉ","Adama","M","2nde-3","2nde","Apres-midi"
"EL2527","TRAORÉ","Paul","M","2nde-3","2nde","Apres-midi"
"EL2528","ZADI","Arnaud","M","2nde-3","2nde","Apres-midi"
"EL2529","KONÉ","Léa","F","2nde-3","2nde","Apres-midi"
"EL2530","YAO","Sandrine","F","2nde-3","2nde","Apres-midi"
"EL2531","ASSI","Mariam","F","2nde-3","2nde","Apres-midi"
"EL2532","YAO","Grace","F","2nde-3","2nde","Apres-midi"
"EL2533","DJÉ","Yannick","M","2nde-3","2nde","Apres-midi"
"EL2534","KOUAMÉ","Paul","M","2nde-3","2nde","Apres-midi"
"EL2535","KOUASSI","Affoué","F","2nde-3","2nde","Apres-midi"
"EL2536","KOUASSI","Aya","F","2nde-3","2nde","Apres-midi"
"EL2537","KONÉ","Yannick","M","2nde-3","2nde","Apres-midi"
"EL2538","CISSÉ","Marc","M","2nde-3","2nde","Apres-midi"
"EL2539","TOURÉ","Roland","M","2nde-3","2nde","Apres-midi"
"EL2540","GNAGNE","Rachelle","F","2nde-3","2nde","Apres-midi"
"EL2541","FOFANA","Adama","M","2nde-3","2nde","Apres-midi"
"EL2542","CISSÉ","Jean","M","2nde-3","2nde","Apres-midi"
"EL2543","BROU","Sandrine","F","2nde-3","2nde","Apres-midi"
"EL2544","KOFFI","Estelle","F","2nde-3","2nde","Apres-midi"
"EL2545","ADJÉ","Affoué","F","2nde-3","2nde","Apres-midi"
"EL2546","ZADI","Fatou","F","2nde-3","2nde","Apres-midi"
"EL2547","KONÉ","Marc","M","2nde-3","2nde","Apres-midi"
"EL2548","KOUASSI","Olivier","M","2nde-3","2nde","Apres-midi"
"EL2549","DJÉ","Sylvie","F","2nde-3","2nde","Apres-midi"
"EL2550","BAMBA","Hervé","M","2nde-3","2nde","Apres-midi"
"EL2551","YAO","Carine","F","2nde-3","2nde","Apres-midi"
"EL2552","KOUASSI","Léa","F","2nde-3","2nde","Apres-midi"
"EL2553","KOUASSI","Joëlle","F","2nde-3","2nde","Apres-midi"
"EL2554","DIALLO","Thierry","M","2nde-3","2nde","Apres-midi"
"EL2555","OUATTARA","Estelle","F","2nde-3","2nde","Apres-midi"
"EL2556","N'GUESSAN","Jean","M","2nde-3","2nde","Apres-midi"
"EL2557","DOUMBIA","Joëlle","F","2nde-3","2nde","Apres-midi"
"EL2558","BAKAYOKO","Arnaud","M","2nde-3","2nde","Apres-midi"
"EL2559","KOFFI","Grace","F","2nde-3","2nde","Apres-midi"
"EL2560","TANOH","Rachelle","F","2nde-3","2nde","Apres-midi"
"EL2561","TRAORÉ","Guy","M","2nde-3","2nde","Apres-midi"
"EL2562","BROU","Carine","F","2nde-3","2nde","Apres-midi"
"EL2563","N'GUESSAN","Arnaud","M","2nde-3","2nde","Apres-midi"
"EL2564","DIALLO","Affoué","F","2nde-3","2nde","Apres-midi"
"EL2565","DOUMBIA","Mireille","F","2nde-3","2nde","Apres-midi"
"EL2566","YAO","Olivier","M","2nde-3","2nde","Apres-midi"
"EL2567","YAO","Mireille","F","2nde-3","2nde","Apres-midi"
"EL2568","ABLÉ","Marie","F","2nde-3","2nde","Apres-midi"
"EL2569","GNAGNE","Marie","F","2nde-3","2nde","Apres-midi"
"EL2570","SANGARÉ","Léa","F","2nde-3","2nde","Apres-midi"
"EL2571","GNAGNE","Olivier","M","2nde-3","2nde","Apres-midi"
"EL2572","DOUMBIA","Daniel","M","2nde-3","2nde","Apres-midi"
"EL2573","SANGARÉ","Serge","M","2nde-3","2nde","Apres-midi"
"EL2574","KOUAMÉ","Cédric","M","2nde-3","2nde","Apres-midi"
"EL2575","BAMBA","Koffi","M","2nde-4","2nde","Apres-midi"
"EL2576","KASSI","Cédric","M","2nde-4","2nde","Apres-midi"
"EL2577","KOUAMÉ","Marc","M","2nde-4","2nde","Apres-midi"
"EL2578","YAO","Marc","M","2nde-4","2nde","Apres-midi"
"EL2579","KONÉ","Arnaud","M","2nde-4","2nde","Apres-midi"
"EL2580","CISSÉ","Jean","M","2nde-4","2nde","Apres-midi"
"EL2581","DIALLO","Serge","M","2nde-4","2nde","Apres-midi"
"EL2582","KOUASSI","Koffi","M","2nde-4","2nde","Apres-midi"
"EL2583","YAO","Léa","F","2nde-4","2nde","Apres-midi"
"EL2584","DJÉ","Yannick","M","2nde-4","2nde","Apres-midi"
"EL2585","KOFFI","Joëlle","F","2nde-4","2nde","Apres-midi"
"EL2586","DOUMBIA","Ibrahim","M","2nde-4","2nde","Apres-midi"
"EL2587","KASSI","Aïcha","F","2nde-4","2nde","Apres-midi"
"EL2588","COULIBALY","Marc","M","2nde-4","2nde","Apres-midi"
"EL2589","ABLÉ","Jean","M","2nde-4","2nde","Apres-midi"
"EL2590","N'GUESSAN","Guy","M","2nde-4","2nde","Apres-midi"
"EL2591","DOUMBIA","Hélène","F","2nde-4","2nde","Apres-midi"
"EL2592","KASSI","Hervé","M","2nde-4","2nde","Apres-midi"
"EL2593","KONÉ","Daniel","M","2nde-4","2nde","Apres-midi"
"EL2594","BAKAYOKO","Paul","M","2nde-4","2nde","Apres-midi"
"EL2595","TANOH","Hélène","F","2nde-4","2nde","Apres-midi"
"EL2596","TRAORÉ","Grace","F","2nde-4","2nde","Apres-midi"
"EL2597","AKA","Estelle","F","2nde-4","2nde","Apres-midi"
"EL2598","KOFFI","Cédric","M","2nde-4","2nde","Apres-midi"
"EL2599","GNAGNE","Arnaud","M","2nde-4","2nde","Apres-midi"
"EL2600","DIABATÉ","Adama","M","2nde-4","2nde","Apres-midi"
"EL2601","KONÉ","Fatou","F","2nde-4","2nde","Apres-midi"
"EL2602","DIABATÉ","Daniel","M","2nde-4","2nde","Apres-midi"
"EL2603","FOFANA","Mireille","F","2nde-4","2nde","Apres-midi"
"EL2604","TRAORÉ","Cédric","M","2nde-4","2nde","Apres-midi"
"EL2605","KOFFI","Christelle","F","2nde-4","2nde","Apres-midi"
"EL2606","TRAORÉ","Awa","F","2nde-4","2nde","Apres-midi"
"EL2607","DJÉ","Daniel","M","2nde-4","2nde","Apres-midi"
"EL2608","OUATTARA","Daniel","M","2nde-4","2nde","Apres-midi"
"EL2609","TRAORÉ","Roland","M","2nde-4","2nde","Apres-midi"
"EL2610","OUATTARA","Nadège","F","2nde-4","2nde","Apres-midi"
"EL2611","KOUAMÉ","Léa","F","2nde-4","2nde","Apres-midi"
"EL2612","OUATTARA","Hervé","M","2nde-4","2nde","Apres-midi"
"EL2613","FOFANA","Aïcha","F","2nde-4","2nde","Apres-midi"
"EL2614","KASSI","Franck","M","2nde-4","2nde","Apres-midi"
"EL2615","ADJÉ","Sylvie","F","2nde-4","2nde","Apres-midi"
"EL2616","DIABATÉ","Nadège","F","2nde-4","2nde","Apres-midi"
"EL2617","OUATTARA","Paul","M","2nde-4","2nde","Apres-midi"
"EL2618","DOUMBIA","Sylvie","F","2nde-4","2nde","Apres-midi"
"EL2619","OUATTARA","Moussa","M","2nde-4","2nde","Apres-midi"
"EL2620","COULIBALY","Fatou","F","2nde-4","2nde","Apres-midi"
"EL2621","SANGARÉ","Mireille","F","2nde-4","2nde","Apres-midi"
"EL2622","ZADI","Mireille","F","2nde-4","2nde","Apres-midi"
"EL2623","KOUASSI","Marie","F","2nde-4","2nde","Apres-midi"
"EL2624","TRAORÉ","Olivier","M","2nde-4","2nde","Apres-midi"
"EL2625","TANOH","Arnaud","M","2nde-4","2nde","Apres-midi"
"EL2626","KASSI","Léa","F","2nde-4","2nde","Apres-midi"
"EL2627","BAKAYOKO","Serge","M","2nde-4","2nde","Apres-midi"
"EL2628","TOURÉ","Marie","F","2nde-4","2nde","Apres-midi"
"EL2629","DIALLO","Olivier","M","2nde-4","2nde","Apres-midi"
"EL2630","BAMBA","Christelle","F","2nde-4","2nde","Apres-midi"
"EL2631","KASSI","Estelle","F","2nde-4","2nde","Apres-midi"
"EL2632","YAO","Aya","F","2nde-4","2nde","Apres-midi"
"EL2633","TANOH","Yao","M","2nde-5","2nde","Apres-midi"
"EL2634","DOUMBIA","Thierry","M","2nde-5","2nde","Apres-midi"
"EL2635","DIABATÉ","Jean","M","2nde-5","2nde","Apres-midi"
"EL2636","ABLÉ","Thierry","M","2nde-5","2nde","Apres-midi"
"EL2637","SANGARÉ","Christelle","F","2nde-5","2nde","Apres-midi"
"EL2638","DIABATÉ","Hervé","M","2nde-5","2nde","Apres-midi"
"EL2639","TOURÉ","Franck","M","2nde-5","2nde","Apres-midi"
"EL2640","ADJÉ","Jean","M","2nde-5","2nde","Apres-midi"
"EL2641","KOFFI","Awa","F","2nde-5","2nde","Apres-midi"
"EL2642","OUATTARA","Ibrahim","M","2nde-5","2nde","Apres-midi"
"EL2643","KOFFI","Cédric","M","2nde-5","2nde","Apres-midi"
"EL2644","ASSI","Awa","F","2nde-5","2nde","Apres-midi"
"EL2645","TRAORÉ","Léa","F","2nde-5","2nde","Apres-midi"
"EL2646","CISSÉ","Aboubacar","M","2nde-5","2nde","Apres-midi"
"EL2647","AKA","Guy","M","2nde-5","2nde","Apres-midi"
"EL2648","BAMBA","Guy","M","2nde-5","2nde","Apres-midi"
"EL2649","DJÉ","Olivier","M","2nde-5","2nde","Apres-midi"
"EL2650","KOUASSI","Yao","M","2nde-5","2nde","Apres-midi"
"EL2651","KONÉ","Franck","M","2nde-5","2nde","Apres-midi"
"EL2652","KOUASSI","Moussa","M","2nde-5","2nde","Apres-midi"
"EL2653","FOFANA","Rachelle","F","2nde-5","2nde","Apres-midi"
"EL2654","YAO","Carine","F","2nde-5","2nde","Apres-midi"
"EL2655","KASSI","Koffi","M","2nde-5","2nde","Apres-midi"
"EL2656","BAMBA","Sandrine","F","2nde-5","2nde","Apres-midi"
"EL2657","ZADI","Mireille","F","2nde-5","2nde","Apres-midi"
"EL2658","TANOH","Nadège","F","2nde-5","2nde","Apres-midi"
